cz_label,mean_airea_posts,mean_pct,mean_per1000
"Casper, WY",1740.1333333333334,0.2512665047402695,27.747535842202012
"Cedar Rapids, IA",13323.533333333333,0.21502347828966512,107.98474371603861
"Chamberlain, SD",198.2,0.21156537972883993,52.02732076683325
"Champaign, IL & Bloomington, IL",7664.533333333334,0.1959489986601814,55.27431390898303
"Charleston, SC",17627.933333333334,0.20796446895310824,64.25222802059776
"Charleston, WV",4102.8,0.20146555451190087,30.70082794039743
"Charlotte, NC",59526.53333333334,0.19838099433399575,161.28066506326897
"Charlottesville, VA",3565.333333333333,0.1807105188256491,58.2246282450009
"Chattanooga, TN",11219.933333333332,0.20578710029338054,60.20573878598158
"Cheyenne, WY",3431.0666666666666,0.2135157616846392,45.60138042608862
"Chicago, IL",171290,0.18273922955160088,128.66154468848245
"Childress, TX",72.93333333333334,0.2341124866838017,11.7202379934043
"Chillicothe, MO",288.46666666666664,0.20231321140731567,22.67872217617017
"Chillicothe, OH & Portsmouth, OH",1347.4,0.18107427452336472,20.990975047707856
"Chincoteague, VA",633.8,0.26892521356013627,23.136585112640958
"Cincinnati, OH",46030.33333333333,0.21143006109760643,132.07108383010493
"Clarksville, TN",3759.4666666666662,0.21188055960675717,27.87300802878189
"Clearlake, CA & Ukiah, CA",1067.8666666666666,0.1439529121906232,13.289858601970812
"Cleveland, OH",57868.066666666666,0.20252615747880545,110.02817745632213
"Clovis, NM",945.5333333333333,0.21609115811123447,30.666237769167132
"Cody, WY",437.46666666666664,0.2230109052380261,18.01661331930247
"Coeur d'Alene, ID",2393.4666666666662,0.20059803907188872,19.56839862046266
"Colby, KS",259.1333333333333,0.21841734941847482,55.09943483670834
"College Station, TX",4490.9333333333325,0.19343403911420728,32.62307040652211
"Colorado Springs, CO",20807.066666666666,0.20689620799903607,59.65467893763968
"Colstrip, MT & Lame Deer, MT",135,0.3019979243390571,18.190642600941118
"Columbia, MO",6175.733333333334,0.18253244830933726,60.28689608619147
"Columbia, SC",17531.533333333333,0.20728406142059777,82.5418100375746
"Columbus, GA",10688.733333333334,0.2019594729720581,93.64055738022302
"Columbus, IN",2662.8,0.2619390863610982,44.97417223101091
"Columbus, NE",1093.3333333333333,0.26997947772036845,44.330758135553765
"Columbus, OH",46967,0.19721786665216826,93.94467806733014
"Concordia, KS",252.93333333333334,0.2756759203690125,31.285258912220506
"Cookeville, TN",1143.3333333333333,0.19027800330442335,22.31596484590394
"Counties: Benson Co., ND, Nelson Co., ND, Ramsey Co., ND",294,0.19598857072069822,32.1255719552817
"Counties: Gilliam Co., OR, Wheeler Co., OR",111,0.5135721998489318,59.499381192596445
"Counties: Haakon Co., SD, Jackson Co., SD",48.06666666666667,0.231461520661815,17.379226433973464
"County: Garfield Co., MT",13.066666666666666,0.40412528490542426,12.174681164249046
"County: Grant Co., NE",5,0.2481137166644413,7.43268464826403
"County: Harding Co., SD",11.466666666666667,0.3469745849001441,9.14529501988155
"County: Liberty Co., MT",22.6,0.19626927427189395,10.169169405171658
"County: Motley Co., TX",11.266666666666667,0.25298939659187275,9.853962198683558
"County: Nantucket Co., MA",75.33333333333334,0.11169013411982306,6.296157343093034
"County: Petroleum Co., MT",5.4,0.4726629863458508,11.22627380624827
"County: Terrell Co., TX",11.5,0.5074369435622633,14.137463049866547
"Covington, VA",227.86666666666667,0.15861654621259083,27.621226795295964
"Creston, IA",895.7333333333333,0.23107638570417435,84.87432352301548
"Crossville, TN",224.4,0.15226181411903678,4.253716734724231
"Culpeper, VA",1890.8666666666666,0.20147179591351858,41.380298136361965
"Cumberland, MD",1263.2,0.19085300298390598,27.83938323361401
"Dallas, TX",118865,0.18348837110679322,119.48808570446455
"Dalton, GA",4968.866666666667,0.20519822263193216,59.443070090143294
"Danville, KY",703.4666666666667,0.20008242455443123,26.818978068854413
"Davenport, IA",9032.266666666666,0.21906997412077822,74.54484899406427
"Dayton, OH",18682.333333333336,0.2228058128110004,75.84630546856468
"Decatur, IL",3842.0666666666666,0.23768091985679052,61.18514254413712
"Decorah, IA",549.0666666666667,0.24409190570404107,35.682964565816256
"Del Rio, TX & Eagle Pass, TX",777.4,0.20858165873846848,19.219323921155222
"Delta, UT",139.33333333333331,0.29691449558285776,9.780372525953666
"Deltona, FL",4739.133333333333,0.15770434216461862,11.286699084262434
"Deming, NM",1174.7333333333333,0.24612554093614192,43.86231853994797
"Denison, IA & Atlantic, IA",640.0666666666667,0.21042125704863318,47.675798571365895
"Denver, CO",101059.86666666667,0.19183141013456254,232.2703109973037
"Des Moines, IA",19282.533333333333,0.1811387032148879,73.50531820335038
"Detroit, MI",120043.33333333334,0.22494947534159818,166.5359059649511
"Dickinson, ND",1216.9333333333334,0.3009061592526521,55.50487545168462
"Dillon, MT",111.53333333333333,0.1747613870791359,12.145484460132106
"Dodge City, KS",454.1333333333333,0.21492020105942045,16.065570220775715
"Dothan, AL",2958.866666666667,0.20753729929088421,47.74432599246198
"Douglas, GA",517.1333333333333,0.19449443700122485,17.683579258136806
"Dover, DE",7821.333333333334,0.17321355895712454,70.88916642686705
"Dublin, GA",764.4666666666667,0.15365284896873882,22.882738357042783
"Dubuque, IA",3819.4666666666667,0.20811166272201756,60.33275596411069
"Duluth, MN",4030.9333333333334,0.1788153453149977,33.066672452449225
"Dumas, TX",442.33333333333337,0.25663142048157994,33.851478765615674
"Dyersburg, TN",451.33333333333337,0.18839306338800624,13.47052643303962
"Eagle Butte, SD & North Eagle Butte, SD",59.6,0.20412411340279354,11.05358718937306
"Eau Claire, WI",4586.333333333333,0.2092001977823728,72.4873766839242
"El Dorado, AR",945.9333333333333,0.24232133249013874,30.697045527351616
"El Paso, TX",11751.2,0.1788983700812611,21.665629886134504
"Elizabethtown, KY",1631.2,0.17438984435034827,19.224662757708206
"Elkins, WV",420.06666666666666,0.19612754587241538,21.447367544912293
"Elko, NV",2187.8,0.299065584992502,65.78237659684876
"Emporia, KS",585.8666666666667,0.2380668060259088,24.08402115692311
"Enid, OK",1066.0666666666666,0.24600745700349252,22.875080941330673
"Enterprise, OR",50.266666666666666,0.23107169863250546,7.339967011790781
"Erie, PA",6150,0.20544586412310029,44.54455731012815
"Eugene, OR",9346.666666666668,0.1862107932490121,40.615923301253815
"Eureka, CA",922.8666666666666,0.1436425278962036,6.640633543036714
"Evanston, WY",652.9333333333333,0.2752317826990881,42.85838793920788
"Evansville, IN",6880.4,0.21846139752246857,72.8279693766703
"Falls City, NE",246.66666666666669,0.24209091615083084,28.24899748512047
"Fargo, ND",8343.933333333332,0.20907940008998419,80.02411746212114
"Farmington, MO",567.4666666666667,0.17834956348027908,13.559218041297438
"Farmington, NM",2332.4,0.18255648283587858,29.39521672900664
"Fayetteville, AR",7215.266666666666,0.17692874958673782,32.45824393201143
"Fayetteville, NC",9797.066666666668,0.19758238909747033,62.34691951185213
"Findlay, OH",2882.9333333333334,0.24093031690225655,50.730686136851055
"Forrest City, AR",1041.6666666666667,0.22683294984806138,56.78493288542082
"Fort Collins, CO",15202.133333333335,0.2209436280090773,53.83628661315147
"Fort Dodge, IA",1327.9333333333334,0.26490541983099497,48.816046935805836
"Fort Smith, AR",2681,0.18707853119764734,29.63054434767512
"Fort Stockton, TX",196.73333333333332,0.30244141619495013,12.652655429406327
"Fort Wayne, IN",15326.799999999997,0.23752727170933077,101.501698513008
"Fort Worth, TX",40598.066666666666,0.19201224318000554,40.931762833805095
"Fredericksburg, VA",3976.666666666667,0.19643777873815316,45.99944329933573
"Fresno, CA",17209.933333333334,0.1797824554552968,32.42376074477435
"Friday Harbor, WA",73.4,0.16458735826346058,4.366284124044466
"Gadsden, AL",2969.133333333333,0.20835891270963397,35.84833817508049
"Gainesville, FL",6572.8,0.17107903796938573,40.72292089977481
"Gainesville, GA",19599.933333333334,0.1894541256542442,57.435270051814484
"Gallup, NM",1668.4,0.16546841342180124,21.009044532062195
"Garden City, KS",568.8666666666667,0.2008339136560323,20.493286523952467
"Gillette, WY",927.4,0.27084557650887514,24.08819101906046
"Glasgow, KY",488.33333333333337,0.20058230921517975,16.2224361252513
"Glasgow, MT & Wolf Point, MT",266.26666666666665,0.2219041152080552,30.073148810947323
"Gonzales, TX",491.4,0.26140446139532825,21.665502622601107
"Goodland, KS",77.26666666666667,0.20867968825748168,15.471069591855384
"Grafton, ND",314.53333333333336,0.25846604688601177,42.697951789910725
"Graham, TX",286.1333333333333,0.21346910736238706,18.848710306728158
"Grand Forks, ND",2139.266666666667,0.2062991164391443,46.28453120151325
"Grand Island, NE",1881.5333333333333,0.2238887289212815,49.57453821568244
"Grand Junction, CO",2718,0.18507235434605454,28.750194404135197
"Grand Marais, MN",46.93333333333333,0.19859660299456608,9.16003266353386
"Grand Rapids, MI",25198.2,0.21438637359486323,82.34537173281834
"Great Bend, KS",284.93333333333334,0.18407339676676027,13.374106749991627
"Great Falls, MT",1445.8666666666668,0.17544996799803536,24.891156144026354
"Green Bay, WI",8593.933333333332,0.22796597747838968,51.3040305155406
"Greensburg, IN",967.2666666666667,0.2676073195943407,36.288589931721766
"Greenville, MS",828.3333333333334,0.1975022656679807,23.353726687093697
"Greenville, NC",3897,0.1844010494847356,32.838180209983136
"Greenville, SC",13069.333333333332,0.22596038435977953,49.35554547767612
"Greenville, TX & Paris, TX",1970.2000000000003,0.22586930425592297,29.10588264231214
"Greenwood, MS & Grenada, MS",580.2666666666667,0.21319193165485772,24.475898045976233
"Gulfport, MS",4531.333333333333,0.21694001444121697,31.702948812224612
"Gunnison, CO",232.13333333333333,0.16677860297036082,14.989955918309267
"Guymon, OK",346.93333333333334,0.30212631130767226,22.5723873842341
"Hagerstown, MD & Frederick, MD",28019.4,0.19679951493306316,56.30341544605289
"Hamilton, AL",509.1333333333334,0.23856314172994622,23.078993958864167
"Hammond, IN & Michigan City, IN & Gary, IN",8721.466666666667,0.2026263975222659,30.182606116291478
"Harlan, KY & Cumberland, KY",90.93333333333334,0.1438443636117793,3.386864104181118
"Harrisburg, IL",226.6,0.2278231820885222,12.181679750308957
"Harrisburg, PA & Lancaster, PA",26431.733333333334,0.21212966070358763,80.47953230262429
"Harrison, AR",448.66666666666663,0.16839847950025844,14.188321181172078
"Harrisonburg, VA",3390.4,0.21168294032939863,68.7772971804198
"Hastings, NE",586.4666666666667,0.2404725640409798,24.63230543285401
"Hattiesburg, MS",2298.133333333333,0.19384922053707723,38.170810990330104
"Hays, KS",448.06666666666666,0.1826940553860085,19.93072923840887
"Hazard, KY",374.06666666666666,0.14722287985897162,18.331837056135925
"Heber Springs, AR",248.66666666666666,0.22645875872176752,12.902273062696128
"Henderson, KY",1227,0.1981853950128784,33.697486951598016
"Hickory, NC",4477.666666666666,0.1993269622572097,41.173821444734074
"Hilo, HI",1022.8666666666666,0.13170184848797326,4.746788804236737
"Hilton Head Island, SC & Aiken, SC & Bluffton, SC",5642,0.20879872284478437,43.55118882293312
"Honolulu, HI",12291.066666666668,0.1565893111649102,11.920447602965762
"Hot Springs, AR",1806.7333333333333,0.17200811054098833,32.065737253834016
"Houghton Lake, MI",888.6666666666667,0.15990139679461676,46.72683683610662
"Houghton, MI",476.1333333333333,0.1678460531259597,17.082624362704788
"Houma, LA",2213.0666666666666,0.23730948221141349,24.10228921943537
"Houston, TX",110859.6,0.22525532760563702,77.60362593959246
"Hugoton, KS",103.86666666666666,0.3154968419136655,27.934488345262587
"Huntington, WV",1986.8,0.168831377813497,30.59833445331448
"Huntsville, AL",21597.466666666667,0.26931766603473506,112.70180603419892
"Hutchinson, KS",2091.8,0.23554657138624505,49.92590221217089
"Idabel, OK & De Queen, AR & Mena, AR",574.6,0.21583618363903367,26.10203896849065
"Idaho Falls, ID",4988.266666666666,0.22579759684798245,67.15129815522462
"Indianapolis, IN",47451.933333333334,0.20414976871924917,138.64484798040525
"International Falls, MN",117.53333333333333,0.19102580147144144,8.970954649578987
"Iowa Falls, IA & Hampton, IA",661.9333333333333,0.2994120759439056,48.1393047602635
"Ironwood, MI",230.4,0.17606251945128923,19.804720246163164
"Ithaca, NY & Elmira, NY",4571.2,0.20989620825469896,55.65776131058645
"Jackson, MI",4014.4,0.22368015578331954,33.77798271100829
"Jackson, MS",8735.133333333335,0.19335305462493108,53.903850810984544
"Jackson, TN",2487.866666666667,0.225628521695817,39.69400244046243
"Jackson, WY",721.6,0.21156667384149191,40.25748027399642
"Jacksonville, FL",30906,0.1925229845893236,74.76664463543183
"Jacksonville, NC",2619.133333333333,0.18004461658138612,19.896712845529876
"Jamestown, ND",500.26666666666665,0.2713853808406702,26.494147025508408
"John Day, OR",106.53333333333333,0.26003412510658297,14.481110485404544
"Johnson City, TN",3847.866666666667,0.16545466327641453,38.80808273460991
"Jonesboro, AR",2085.5333333333333,0.2092590675310351,27.97085809476811
"Joplin, MO",2911.3333333333335,0.21353765116641754,37.38127838592038
"Kahului, HI & Kihei, HI",1126.2666666666669,0.1191383788034107,6.206968369936609
"Kalamazoo, MI",9824.133333333333,0.23519444919055338,60.396312820148715
"Kalispell, MT",1847,0.1806396373427313,23.871016822724215
"Kankakee, IL",1664.7333333333333,0.22810266164151224,17.684993900369477
"Kansas City, MO",53996.13333333333,0.19357640817550437,175.53483103222902
"Kapaa, HI",678.5333333333333,0.13787406845444122,8.792108450717196
"Kearney, NE",1505.0666666666666,0.20327729317973167,46.429047919721086
"Keene, NH",1724.8,0.17452314367130706,26.781652472272242
"Kennewick, WA",6458,0.24338236774099783,58.44011318326892
"Kerrville, TX",375.33333333333337,0.139130732616228,9.185187707869517
"Killeen, TX",10230.133333333335,0.20303863339127964,47.811654376114724
"Kirksville, MO",494.2,0.1861411851192723,24.417385083824374
"Klamath Falls, OR & Altamont, OR",1147.0666666666666,0.20368035218371025,21.024463253955194
"Knoxville, TN",13108.266666666668,0.20336807912978586,56.74518456381223
"La Crosse, WI",3231.733333333333,0.18759451173514094,42.38583109853723
"La Grande, OR",464.53333333333336,0.20313980239141285,21.00600458568059
"Lafayette, IN",5828.0666666666675,0.23465777871921276,57.336315964592345
"Lafayette, LA",6438.933333333333,0.204920545860888,43.52258793324137
"Lakeview, OR",102.73333333333333,0.2827271164338877,12.58805620300835
"Lamar, CO",196,0.17585677988600432,21.882598784805676
"Lansing, MI",11702.066666666668,0.20592002160806333,69.52179189887374
"Laramie, WY",966.1333333333334,0.21734268317270752,33.850273730459875
"Las Vegas, NM",403.46666666666664,0.16655442747676943,22.577957782629273
"Las Vegas, NV",32243.2,0.15415975903272877,18.38488767741102
"Lebanon, NH & Claremont, NH",6615.0666666666675,0.1732030124652845,112.99066140394723
"Lewiston, ID & Pullman, WA",2551,0.2028485888455652,76.73361558437884
"Lewistown, MT",200.73333333333332,0.22600045940670999,18.3361097088727
"Lexington, KY",13707.133333333335,0.1897335971375312,96.20933263235266
"Lexington, VA & Buena Vista, VA",273.8,0.16023287298026026,26.981703233578013
"Liberal, KS",278.4,0.21261126663297528,15.499168240473091
"Lima, OH",3220.9333333333334,0.26311491958349864,47.71234400282375
"Lincoln, NE",8852.666666666668,0.2000557659085032,43.96264909419595
"Lisbon, ND & Oakes, ND",311.8,0.33114053533960003,64.62154703350254
"Little Rock, AR",12838.866666666665,0.1762429391050351,54.89674507844619
"Livingston, MT",257.8,0.20219260221797716,17.180931929255532
"Logan, UT",2555.4,0.23804904278047448,27.836098160263408
"Logansport, IN",547.1333333333333,0.21847061290467248,16.538365907618957
"Long Branch, NJ",8450.733333333334,0.13206806671996243,13.311506958164234
"Longview, TX",3218.866666666667,0.2225879896922214,35.718464992776674
"Los Angeles, CA",260729.86666666664,0.1720680327091489,71.67087799982272
"Louisville, KY",25463.4,0.1870724870612654,81.48596361448256
"Lubbock, TX",5156.0666666666675,0.18210829882837584,23.333550021204346
"Ludington, MI & Manistee, MI",478.33333333333337,0.17907433013427387,18.115286322023398
"Lufkin, TX",1026.2,0.17938753998035264,16.005243109825056
"Lynchburg, VA",2328.8,0.19310821816802426,33.42155159058905
"Macon, GA & Warner Robins, GA",6756.266666666666,0.2026724186945119,61.212431827452676
"Madison, IN",1221.6666666666665,0.2039372297092927,40.58688997733305
"Madison, WI",22327.26666666667,0.2054700134564546,82.57366309444076
"Magnolia, AR",240.4,0.25608604486302966,11.800202774625108
"Malta, MT",80.8,0.24706612752208185,19.7863793185907
"Manhattan, KS",1851.2666666666667,0.19206570332282924,36.36585292115814
"Mankato, MN",5176.6,0.21308823977636163,113.09930253851422
"Mansfield, OH",2801,0.22224581479028452,34.951235547101476
"Marinette, WI",1839.7333333333333,0.26287859769436195,64.03295344048517
"Marquette, MI",1341.5333333333333,0.16824129802871116,29.855214799631444
"Martinsville, VA",614.4666666666667,0.15986030105802593,26.988971653341604
"Maryville, MO",291.93333333333334,0.20801387914532637,15.490682887412031
"Mason City, IA & Austin, MN",3302.4666666666667,0.23282275359071936,116.11904606892173
"Maysville, KY",297.73333333333335,0.1600656018657024,20.004600839805626
"McAlester, OK",663.6666666666666,0.22459199352611173,17.22130356541766
"McAllen, TX",15613.866666666665,0.18879514404007627,40.99497704444437
"McCall, ID",276.4,0.2542486414736484,29.98261585122587
"McComb, MS & Brookhaven, MS",637.6666666666666,0.21416760568253804,21.136497526723662
"McCook, NE",185,0.24094217890130737,21.280998279061098
"Medford, OR",2687.2,0.1605178371108205,15.419586545073503
"Memphis, TN",25379.866666666665,0.2093241775043563,54.52331636467711
"Meridian, MS",1677.8666666666666,0.2140568690828673,33.918711832149185
"Mexia, TX",505,0.2516092382960941,25.842968565901018
"Miami, FL",55276.6,0.1477286330292252,28.16459348880264
"Miami, OK",843.4666666666667,0.21188972307701834,23.902530066805458
"Middlesborough, KY",275.93333333333334,0.1404831864091296,9.452121380240339
"Milbank, SD",365.4,0.21620118370690267,51.176389200876805
"Miles City, MT",566.2666666666667,0.2045245898406811,69.1880286040118
"Milledgeville, GA",1376.6666666666665,0.18208162948256734,52.76800301387184
"Milwaukee, WI",48598.066666666666,0.2162454743628213,123.40926122230329
"Minneapolis, MN",87361.6,0.19670883496582642,201.4145128629682
"Minot, ND",1568.2666666666667,0.23210784334845497,33.73377994027872
"Missoula, MT",2789.3333333333335,0.1755354349407549,40.16000396463242
"Mitchell, SD & Huron, SD",850.8,0.2136192821468067,49.502353857000095
"Moab, UT",307.73333333333335,0.2205256196574637,26.258346437833662
"Moberly, MO",450.73333333333335,0.19666652755712014,22.955788002879306
"Mobile, AL",10875.8,0.2226160114722418,37.97488603696878
"Mobridge, SD",145.46666666666667,0.20097266542205336,30.993907091665093
"Monroe, LA",2264.8,0.18683276347538993,22.510706006008085
"Montgomery, AL",7118.533333333334,0.1979396423015837,51.158415786715445
"Morgantown, WV",4136.6,0.20547210910255878,64.1450567619203
"Morristown, TN",1987.8,0.1572982177338731,26.71044275108469
"Moses Lake, WA",1425.6666666666667,0.25382119166411865,18.4141003693214
"Mount Sterling, KY & Morehead, KY",611.1333333333333,0.17788617784730376,27.852697489722605
"Mount Vernon, IL & Centralia, IL",1147.8,0.1911979378226439,33.859773789994556
"Mountain Home, AR",386.8666666666667,0.17377668744459207,11.420188303259529
"Muncie, IN",2664.2,0.1992122508336967,36.986839398415846
"Murfreesboro, TN",6964.399999999999,0.21615039788824544,39.786743803878935
"Muskogee, OK",1164.8666666666666,0.18243781048566157,20.59484206595731
"Myrtle Beach, SC",5610.6,0.17497500765588433,35.488192651657435
"Nacogdoches, TX",740.9333333333334,0.18330287168436427,16.18638803463015
"Nashua, NH",20472.533333333333,0.18595961263456426,84.27248876499218
"Nashville, TN",35561,0.1754914842590003,112.22616586666348
"Nebraska City, NE",517.4666666666667,0.21081598682907426,39.0637565146244
"Nevada, MO",228.4,0.18081301895320862,11.997825010842462
"New Orleans, LA",22669.666666666664,0.19198732077093264,92.95025423591316
"New York, NY",116371.66666666666,0.13867912050207643,69.24649848647185
"Newark, NJ & Jersey City, NJ",96189.73333333334,0.18758586478522232,169.99085533983535
"Newport News, VA",10370.8,0.20361490855299186,98.57356216609776
"Newport, OR & Lincoln City, OR",939,0.1753062204313588,23.29174488050299
"Norfolk, NE",916.4,0.22017673110999564,38.21783126714783
"North Platte, NE",738.6666666666666,0.21350199842823583,26.25422951436632
"North Port, FL & Port Charlotte, FL",9657.066666666668,0.1456538979091193,28.34927464433749
"Norton, KS",153.53333333333333,0.25260602046109537,30.850707064585006
"O'Neill, NE",176.06666666666666,0.23867959044131062,24.887868457889372
"Odessa, TX & Midland, TX",11985.8,0.265234235160899,110.70619845716215
"Oklahoma City, OK",26020.333333333336,0.1949107375939774,75.26129249560623
"Olney, IL",465.73333333333335,0.24830051235002834,32.78682226325454
"Omaha, NE",22776.8,0.18520090696766545,90.05744536687784
"Ord, NE",74.06666666666666,0.26685045543913627,22.291289184704112
"Orlando, FL",46069.8,0.1714499329096033,73.80652631181243
"Osage Beach, MO & Eldon, MO & Camdenton, MO",419.66666666666663,0.13531473816178302,11.11061761683291
"Osceola, IA",441.33333333333337,0.20533323749678267,50.86649331109808
"Otsego, MN & St. Michael, MN",2681.6,0.21310958556715823,32.110741844373315
"Ottumwa, IA",2201.733333333333,0.22250762174786645,89.74144537776256
"Owensboro, KY",1612.6,0.20965266845753666,20.471457097653875
"Oxford, MS",1076.5333333333333,0.1781275521101256,28.101182207904078
"Paducah, KY",1805.4666666666667,0.17390044313407357,44.67108603729512
"Palm Bay, FL & Port St. Lucie, FL",31262.400000000005,0.16124866853252148,45.28581163359183
"Pampa, TX",273,0.25692238994738115,16.484696784477745
"Panama City, FL",2984.866666666667,0.19432893041258112,24.96229012489575
"Paris, TN",270.73333333333335,0.18209493412426506,9.576583835115024
"Parkersburg, WV",2918.5333333333333,0.21054131277378496,46.460773676154524
"Parkston, SD",194.2,0.21350791053476934,24.911589812579404
"Parsons, KS & Chanute, KS",587.2,0.24485473458534482,34.63720282467991
"Pensacola, FL",7804,0.18017274853631648,33.97456789493522
"Peoria, IL",9544.133333333333,0.23421312942874337,78.36534209121814
"Petoskey, MI & Cheboygan, MI",774.6,0.14970554548601941,26.319361165395055
"Philadelphia, PA",89889.86666666667,0.18058795628401725,116.64580675653637
"Phoenix, AZ",99055.53333333334,0.1743234718172822,38.92777002135879
"Pierre, SD",1351.7999999999997,0.2259353549787457,77.32452592227612
"Pikeville, KY",1028.8666666666666,0.16752186167832034,27.602028919519736
